fullId,category,wnsynset,wnlemmas,name,tags
bfcfe4e55bd4ff3ca35a7666f0cfa5bb,Curtain,n9285139,curtain,curtains,curtains
bfd57bdfa26cea8b5db5515d1151e20c,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",vizio vx  l  a lcd display,"av,display,electronic,hd,hdtv,lcd,television,tv,vizio"
bfd96383a7b684b837a7774639dab343,,n3443167,"glass,drinking glass",wine glass,"glass,halo,minecraft,real person,sock,tank,water,wine,wine glass"
bfe01d3ec17f9ef7db4673379779bfbf,Palette,,,euro palette,"palette,transportable pallet,transportpalette"
bfe37ab1fa3903ceae6f81767227ed6f,"TV,_AttributesTrain",n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",panasonic plasma television,*
bfe54fe90c7d99637fffc92abe94e907,"Chair,SideChair,_StanfordSceneDBModels,_AttributesTrain",n3005231,chair,chair,"chair,dining room chair,kitchen chair"
bfe6274edb9d2fa45db5515d1151e20c,,n4508845,turntable,denon dn s     cd turntable,"cd,denon,dj,turntable"
bfe64c93bf5c3858c4f202fffc87396,"Chair,AccentChair",n3005231,chair,highback chair,"chair,club,club chair,designhaus,elegant chair,highback,lounge,lounge chair,upholsered,upholstered chair"
bfec7da9a972ac6a844dece8f8f0b137,Planet,n14867162,"earth,ground",earth,earth
bff3ab5869a92230cb838ea6197261e0,,n3710918,magnet,magnet,*
bffe2cb9e195323aa480742f4529182b,OutdoorTable,n4611087,"worktable,work table",adjustable work table for model rc helicopters,"model stand,rc helicopter,work stand,work table"
c0273f8648ec812e384368499a680cf1,"TableClock,Clock",n2697521,"alarm clock,alarm",alarm clock,"afternoon,alarm,clock,evening,morning,night,time"
c02a6e68b14b86f2b4f9bce692e6278d,PillBottle,n3943819,pill bottle,pills,"a lot of pills,anything,indigo,pills,render,zyx"
c02d623423a67ed9bda72093f9b5aa73,Detergent,n15121584,detergent,detergent,"clean,clothes,detergent,fabric,soap"
c031c55d7ff5bd7d824080f516909671,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",george nelson dresser,"dresser,george nelson,herman miller,mid century modern,modern"
c033d994085ef79c88dcbe86402c7c15,"Chair,Chaise",n3006315,"chaise longue,chaise,daybed",teak  amp  aluminum chaise lounge,"aluminum,chaise,chaise lounge,lounge,modern,outdoor,outdoor furniture,sling chair,teak"
c037ea334483b79cd267f42a5d83af2d,,n3679297,"link,linkup,tie,tie-in",wind waker link,"link,miyamoto,model,nintendo,waker,wind,zelda"
c03989366097952a284d7307f93a6e6,"_StanfordSceneDBModels,MediaDiscs",n3857307,"optical disk,optical disc",cd,"cd,computer,dvd,house,qguitarallkinds,sketch,stuff"
c039d780245349c578831ac2167702f7,"Bed,KingBed",n2821967,bed,bed   emiselene,"bed,bedroom,contemporary,furniture,king,modern"
c041b8a8e0014f2788e7662971dc736f,"Lamp,FloorLamp,DeskLamp",n3641940,lamp,worldlamp position,"adjustable,anglepoise,arm,army,articulated,articulated lamp,asia,axis,balanced,bamboo,beeche wood,counter balance,counter weights,coupling,desk lamp,electric,factory,flexible,floor lamp,folding,folding furniture,furniture,india,insulation,lamp,length,lift,light,luxo,mechanical,mexico,ministerie of development,moment,motion,movement,moving,parallelogram,physics,pivoting arm,position,professional,spotlight,swing arm,task lamp,technique,wood work,work lamp"
c045cdd855fdec2b7b6fd5468f603b31,PottedPlant,n17402,"plant,flora,plant life",a pot,"plant,planted,pot,sketchosaurus,stones"
c0468ccd6904b53080360680c1602c7d,_StanfordSceneDBModels,n3530634,holder,kitchen knives w  holder,"cooking,holder,kitchen,knife,knives,placement,tools,utensils"
c0470c413b0a260979368d1198f406e7,"Table,EndTable",n4386330,table,square end table,"ethan allen,furniture,interior design,square,table"
c0479deba016f81ee8ce293298cb8c1f,"Pencil,_StanfordSceneDBModels,_SceneGalleryModels",n3914323,pencil,pen,"faber castell,grip matic,kalem,pen,pencil"
c04fd0df2310b7653321831d2245cf06,"Showerhead,Faucet,_StanfordSceneDBModels",n3330033,"faucet,spigot",k       symbol trade  multifunction showerhead with arm and flange,"kohler,showerhead,symbol"
c05241d4bed47990276d6e50bc16a4e8,,n10807146,"woman,adult female",d woman with a nalgene bottle,"figure,human,people,person,woman"
c05273997fd65e7b88e7662971dc736f,"Lamp,DeskLamp",n3641940,lamp,ikea global lamp black,"arm lamp,desklamp,funiture,ikea,lighting,office,tasklamp"
c0644ddc5cac342b565ae30b0a8151d8,"Lamp,DeskLamp",n3641940,lamp,desk lamp   irender ready,"desk,irender,lamp,render ready"
c06a4b0f57cac2b020afdc30846c0661,Desk,n3184367,desk,office desk,"against,big,cabinet,cabinets,corner,curved,desk,drawers,executive,gold,golden,ground,knob,knobs,laminated,office,officedesk,room,shelves,stand,storage,table,up,upagainst,wall,white,wood,wooden"
c06f2ec25e849e50aa1d46a2befc5e09,,n4308138,stand,wine rack stand,"furniture,wine,wine rack,wine stand"
c0747add3faa3877c2889f2f8a4b0886,,n3768938,"military post,post",shenlong gundam  gundam w ruff post,"endless waltz,gundam,gundam wing,loupie,mech,mobile suit"
c077a18b48b06eab2250bf58700b4d8f,Candle,n2951508,"candle,taper,wax light",candle,"candle,candle stick,flame"
c07b92d1d7930faab594bbf2c494ab81,"WallClock,Clock",n4555566,wall clock,wooden clock,"clock,modern clock,orologio,orologio legno,orologio moderno,orologio muro,wall clock,wood clock,wooden clock"
c083cd7a26f2b3bfe26ff5e8619e4252,"FoodItem,FoodPlate",,,melonpan   japanese cuisine,"cucina giapponese,japanese cuisine,melon,melonpan"
c0860a3dec2439efd5cb6d178687b980,"Lamp,TableLamp",n4387620,table lamp,poul henningsen     table lamp,"lasse,lois poulsen,ph,ph lamp,poul henningsen"
c0913caa22a3ae5fa34fec8ae21c7384,,n3175894,"defense system,defence system",laser defense system,"battleship,cannon,energy weapon,gun,laser,phaser,space,starship,turret,warship,weapon"
c0940c5f37974c7af46d6fc43de3fc46,"ChestOfDrawers,Armoire,Wardrobe,_PilotStudyModels",n4557470,"wardrobe,closet,press",wardrobe,"bedroom,furniture,wardrobe"
c0970c1e14ba58a28d2d730aebe7865d,Desk,n3184367,desk,home office desk,*
c0a03741e249468a921be8545ce7369,TV,,,panasonic,made in trinidad
c0a178898298a691e27477dd46f1c10d,"Counter,_StanfordSceneDBModels",n3121181,counter,kitchen counter,"architecture,cabinet,cool,counter,countertop,furniture,granite,home,house,kitchen,kitchen counter,living,modern,room,wood"
c0a71bb3c7bf86c29f156179a1e6d35,Helicopter,n3517291,"helicopter,chopper,whirlybird,eggbeater",sikorsky s     h  sea king helicopter,"aircraft,canada,canadian forces,helicopter,military,sea king,sikorsky"
c0b6be0fb83b237f504721639e19f609,"Bottle,_StanfordSceneDBModels,DrinkBottle,_Attributes",n2879899,bottle,bottle,*
c0b8eca8a714ee99950d4b389568e2eb,"_StanfordSceneDBModels,_SceneGalleryModels,TvStand",n4308138,stand,cabinet entertainment center,"cabinet,entertainment center,hifi,rack,storage,tv"
c0cb25f8fe599006aea338eca62b3cac,Credenza,n3134404,"credenza,credence",credenza chest,"architecture,cabinet,chest,credenza,furniture,storage"
c0d544b1b483556e4d70389e06680f96,Couch,n3219669,divan,sessel couch divan,"barhocker,bed,bett,bureau,cell,cellphone,chair,couch,fernseher,furniture,glas,glass,handy,hocker,kommode,mobel,moebel,phone,sessel,stool,stuhl,tisch,tish,tv,wohnzimmer"
c0da23a68c3de9174909b4f2be3a80e4,"Table,RoundTable",n4121648,"Round Table,King Arthur's Round Table",round table,"furniture,projected,round,table,texture,wood"
c0ec7cca02bd2225f1783a44a88d6274,"Table,DiningTable",n3205892,"dining table,board",darling study table,"furniture,library,moser,study,table,thos"
c0ed2720d248d4e125ebd1cd0b422e32,,n3963609,planter,rs,"architecture,cast concrete,concrete,container,deck,decor,design,exterior,furnishing,garden,kornegay,kornegay design,landscape,landscaping,outside,park,patio,planter,planters,pots,receptacle,ribbed,site furnishing,street,terrace,trash"
c0fe7631c31547b31dd4e193654d2ee5,"VideoGameConsole,_StanfordSceneDBModels,_SceneGalleryModels",n4384144,system,nintendo entertainment system,"cartrige,controller,game,mario,nes,nintendo,video"
c111643047f34e8c84fc81a3117e11ad,Microscope,n3766206,microscope,microscope,"lense,microscope,optics"
c117b031376d3c12cd5cc02ebe46ffbd,Telephone,n4408223,"telephone,phone,telephone set",lucent multi telephone,"business,business line,communications,cord,directory,dispatch,dispatcher,ext,extension,handset,indoor,item,line,lucent,object,office,office items,operator,phone,receptionist,speaker phone,speakerphone,tech,telecommunication,telecommute,telephone,thing,transfer"
c120d6c6e1df328da50b88953d263a42,ToiletPaper,n15099708,"toilet tissue,toilet paper,bathroom tissue",toilet paper  archicad,"paper,toilet"
c12495749f34cc9013d3eba49e0a8940,"Counter,_StanfordSceneDBModels",n3121181,counter,countertop,"cabinet,counter,countertop,house,kitchen,room,top"
c1267c19d6202b9624af6d8ab4701619,,n2926513,burner,burner bbq,"barbecue,bbq,beefeater,grill,hotplate,webber"
c129a8ee633cc30430e9519d8ae32613,Vase,n4529463,vase,an old vase,"ancien,ancient,decoration,design,jar,jarre,jarres,jars,moboille,modern,moderne,new,nouveau,old,ombre,shadow,vase,vases,vieux"
c13002fcd1d85d399d32cb42df472d70,Violin,n4544161,"violin,fiddle",violin,"stringed instrument,violin"
c138e2879f315fd684042c9557e7f2cb,Shower,n4216003,shower,corner shower bath,"kose dus unitesi,securit glass"
c13f22c6d442694a45d5a97317136194,Calculator,n2942270,"calculator,calculating machine",calculator,"black,calculator,citizen,computer,kelme,lithuania,my,off,on,skaiciuotuvas,sliperis,white"
c154e48d36e44c179e8f28fdc2cf9ec9,"StandingClock,Clock",n3050242,clock,clock,clock
c1625796497bfceaa3e9c423232171a1,PersonStanding,n5224944,person,rukia from bleach the anime,"ancient,anime,art,artist,blade,bleach,character,female,figure,girl,human,japan,japanese,katana,martial,person,rukia,samurai,series,society,soldier,soul,sword,tv,warrior,woman"
c166c0dda01b1c4134cb950f19acd83e,_StanfordSceneDBModels,n3896578,park,dome park trashcan,"building,details,furnishing,garbage,landscape architecture,park,sidewalk,site,trashcan,waste"
c1689929d2d53f5b6dfd1a7a1f93221b,"TV,_AttributesTrain",n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box",samsung ln  r  b,"lcd tv,samsung"
c169eeaab21d3664aa669fbe8e7a7c4d,"WallArt,Poster",n6806283,"poster,posting,placard,notice,bill,card",safety poster nufarm,*
c16a25ec2d387414503adffe35460705,"Table,EndTable,RoundTable",n4386330,table,end table,
c170cc6fc5ff20ce1f5d7cf1f3f408d4,"Lamp,TableLamp",n3641940,lamp,modern wooden desk lamp,"architecture,desk,details,interior,lamp,light,lighting,modern,table"
c17513a78e456d6336ef822ea6cd56cd,,n4424944,"theater,theatre,house",globe theatre,"base,colbyratz,frame,globe,roof,shakespeare,techmancolby,theatre,walls"
c17873ebacc5476e1ee2b36e795b09b7,"VideoGameController,NintendoDS",,,nintendo ds lite  good,"ds,ds lite,game,games,lite,nintendo"
c179b4234e00c6d2ba58668e02b0b051,"CellPhone,_AttributesTrain",,,nokia      xpressmusic,"celular,computador,google,hp,iphone,lg,marmo,mobile,motorola,nokia,pessoas,samsung,sony,tecnologia,xpressmusic"
c18e807ff9858a51fb016d9401ff3e29,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",trash can,trash can logik rushnett
c1945548247a3b3bd1ca7d901a14ac37,,n4159912,"screen,silver screen,projection screen",arabic screen,"arab,arabe,arabic screen,biombo,biombo arabe,carved,decoracion,decoration,divider,folclore,interior,lounge,rubicundo,salon,screen,separador,tallado"
c195fc63cf5961c1561dce3fe08634b7,Ipad,,,ipad,"aplle,apple products,generation,ipad,ipod,nano,products"
c19963eec8f2851c526e373e8623ccb7,"WallArt,_StanfordSceneDBModels",n3496279,"hanging,wall hanging",painting,"frame,painting,wood"
c19b0d30187ee94522e0fb8c95dacb30,Shoes,n4206070,shoe,schuhe  soulier  pantoufle  mule  scarpe  zapato  pantufla  zapatilla  footwear  foot gear  shoes,"footwear,mule,pantoufle,pantufla,scarpe,schuhe,shoes,soulier,zapatilla,zapato"
c19c6178ed0f6f9da989559b7c93527c,"PottedPlant,_EvalSetInScenes,_EvalSetExclude",n17402,"plant,flora,plant life",bac  agrave  fleurs  flower box,"bac,box,fleur,fleurs,flower,flowers,pot,terre"
c1a44efab8a2616c44a16a1c9776e2ce,Knife,n3628765,knife,phoenix klingon knife,"acad,blade,generations,klingon,knife,phoenix,star,trek,whiz"
c1a4bdd0dfb055786a3cb6b55d10fc8d,Lamp,n3641940,lamp,lamp collection smoke,"blue,design,lamp,lampe,lampes,lamps,light,luminaire,maigre,moboille,modern,moderne,new,nouveau,ombre,petite,shadow,small,thin"
c1a69135a8a865ca8411f337c418cad,,n2887691,"box,box seat",blanket box,"blanket box,plans,wood"
c1a6d89cab59abe48f5635ac8b18fdb9,"Lamp,FloorLamp,_AttributesTrain",n3371905,floor lamp,floor lamp,"floor,lamp"
c1b4fd223d132bbc33bc62a4659665b8,Speaker,n3696785,"loudspeaker,speaker,speaker unit,loudspeaker system,speaker system",lectern with column speaker,*
c1be306179c6f218375779903ff27da1,"Table,DiningTable,_AttributesTrain",n4386330,table,glass table,"cannes,danish design house,denmark,furniture,glass table,marble stainless steel,poul kjaerholm,slate,table"
c1c99a0e1311a88b38bac5d77f0f65a,"Cabinet,Sideboard",n2915411,"buffet,counter,sideboard",shaker style sideboard,"creeksidewoodshop shaker,dining room,furniture,shaker,sideboard"
c1c9b576a64f47247b6fd5468f603b31,GameTable,n3419586,gaming table,foosball table,"ball,foosball,people,sketchosaurus,soccer,soccerball,table"
c1dc95be7cfe4990cb402f5e5d97264b,,n3342085,"file,file cabinet,filing cabinet",wall mount file folders,"file folder,file holder,files wallmount,plastic,wall mount,wall mounted"
c1dcefb2613afebfebe4b9fb2707d260,"Table,AccentTable,RoundTable",n4386330,table,end table,"carve,cool,end,fancy,leg,table,wood"
c1e216f1b14703d4b800086effd818c,,n3821022,neckpiece,general grievous neckpiece,"cis,clone,commander,dark,droid,general,grievous,jedi,kaleesh,killer,star,supreme,wars"
c1e9332ab2e47fcc9977f83d67d415bd,"WallArt,_StanfordSceneDBModels",,,childhood idyll,"any,anything,artist,artists,chase,chase clift,chaseclift,child,children,clift,do,doodle,girl,idyll,info,ink,little,nice,not,oil,oil painting,oil paintings,paint,painter,painting,paintings,paints,pic,pics,picture,pictures,please,please rate,rate,tags,the"
c1f6eee3eb00e113ce57808a340ca8e,"FoodItem,Carrot",n12958438,carrot,carrot,"carrot,carrots,carroty,green,greens,leaf,leaves,messy,orange,oranges,pointy,round,vegetable,vegetables"
c1f8c7964f8d4a3ca821a9df9523f811,,n2853991,"blender,liquidizer,liquidiser",remade blender gunship wip,"cheif,halo,mater,mouse,star wars"
c20409a88bc98bc8ad5067eac75a07f7,Bench,n2832068,bench,forms surfaces reg    foot backed pacifica trade  bench  full back  freestanding  no armrests,"architectural,architecture,bench,benches,forms,forms and surfaces,formsandsurfaces,furniture,ipe,landscape,pacifica,sbpac,seating,site,site furniture,surfaces,wood"
c211f82e84eb62bb776f01d35517da23,"Lamp,WallLamp",n3641940,lamp,wall lamp,"guard,lamp,light,wall"
c218e3593279f8502ea98d69e91ba870,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",thos  moser american bungalow   drawer dresser,*
c219e12ac07204ce78fe949fc1419876,"WallArt,Poster",n6806283,"poster,posting,placard,notice,bill,card",x    poster frame,"banner,frame,glass,movie,photo,picture,poster,wood"
c21a2155b9eaf443371bbdceb8e7f90b,"Table,EndTable",n4386330,table,sofa table,"furniture,sofa table,table"
c21d8f5641be31a285cac25b72167160,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",rectangular trash can,"can,debris,junk,litter,recycle,refuse,rubbish,scrap,trash"
c220a072c1c8f693a8fbed72a016a551,,n4453655,"toilet,can,commode,crapper,pot,potty,stool,throne",seremic pot,"india,kitchen ware,om,pot,seremic"
c2220851bf50eda931ecc34700496180,Chair,n3005231,chair,vintage desk chair new and improved,*
c227d03fbea989c6ef93db01ab079fcc,FileCabinet,n3342085,"file,file cabinet,filing cabinet",vertical filing tall,"architecture,cabinet,file,filing,furniture,storage,vertical"
c22bfd8e574c7f00deb32f2a0570a59e,_StanfordSceneDBModels,n7666058,game,ps  games,"dvd,game,gamecube,games,of,pile,video,xbox"
c22d177a994f375e13b26514934fe9c4,"Pencil,_StanfordSceneDBModels",n3914323,pencil,pencil,"erase,eraser,lead,pen,pencil,write"
c22d4adcb4de79a31fbe30eaf1b26a6a,,n4261790,soccer ball,soccer ball,*
c233bd44815828b08bd5065c89cb7063,"Lamp,FloorLamp",n3641940,lamp,concept designer lamp,"base,concept,designer,floor,lamp,light,lightbulb,pole,shade,twist,uncolored,white"
c23e4c92ad430a4980d6227ff9b21190,,n3530634,holder,cgm lcd holder,"console,control room furniture,lcd holder,lcd stand,led holder,led stand,operator desk"
c24783f8dae6f779f11c3739edd52fa3,_StanfordSceneDBModels,n3350683,"fire extinguisher,extinguisher,asphyxiator",fire extinguisher,*
c257e38f51bb660447de0ecdff019da9,Monitor,n3787723,"monitor,monitoring device",apple imac g,"apple,computer,flatscreen,imac"
c2651a2a6814f5afb5d6b300975c337,"Bookcase,6Shelves",n2874241,bookcase,bookcase shelving modern tube,"architecture,book,bookcase,furniture,modern,shelf,shelving,storage"
c2817372ece2a8c4b746bebe89abd6b4,Coin,,,m uuml nze     pfennige  deutschland,"coin,coins,deutschland,geld,germany,money"
c2884eed47300891697f9662a764c78,"_StanfordSceneDBModels,CellPhone",n2995984,"cellular telephone,cellular phone,cellphone,cell,mobile phone",motorola cordless house phone,"fone,handset,mobile,motorola,phone,talk,telephone"
c289d993151a8192bf35e8d230770a1e,"MediaStorage,WallUnit",n3295564,entertainment center,entertainment center,"entertainment,shelves,tv,wood wooden"
c28ae120a2d2829e50e9662c8e47fff,"ChestOfDrawers,Dresser,_AttributesTrain",n3018908,"chest of drawers,chest,bureau,dresser",room and board delano dresser,"bedroom,dresser,room and board,walnut"
c28fd4436e28e61cc341afa383659322,"CeilingFan,Fan",n3324991,fan,new yorker ceiling fan,*
c2925e9fb9d6125d10fbfd499a09a517,Pizza,n7889783,"pizza,pizza pie",pizza,"cheddar,cheese,dinner,eat,food,lanch,pizza,plate"
c294fbb74defe9ea58bc52a3cb9ad93d,"Cassette,_StanfordSceneDBModels,_SceneGalleryModels,_EvalSetInScenes",n2982340,cassette,music cassette,"cassette,instrumental,jon,music,tape"
c29682940165845a7c81e315a70337ac,,n3782816,"model,simulation",model of the goodyear blimp,"airship,blimp,game,goodyear,stadium,super bowl,surreal,tires"
c29c56fe616c0986e7e684d25d4dcaf0,Couch,n4263630,"sofa,couch,lounge",sofa,sofa
c29ceb4f2711534d9cbae40750f203a6,Candle,n2951993,"candlestick,candle holder",candle holder,*
c29d12f4b7ca01818b14db3b83de9ff,,n10807146,"woman,adult female",d woman standing,"component,female,girl,human,nick,people,sketchycat,standing,woman"
c29ff2cbafdcf988bd5b0af7009d604c,CellPhone,,,nokia n,
c2a24f0c613613ab5a354e9c4c05993b,,,,goodyear zepp nt,"airship,dirigible,goodyear,luftschiff,zeppelin"
c2a5bada7eabb88cb2d2900ee0ae7e0,Ring,n3539152,"hoop,ring",ring,"diamant,lamboboy,ring"
c2ac91973d449b18738e43095496b061,Cabinet,n2936496,cabinet,arts  amp  crafts tool cabinet from popular woodworking december      issue,*
c2ad15817e54bd01f7a6ba154b1bfb92,Watch,n4563183,"watch,ticker",nokia hand watch,*
c2ae894d7910fe75604d284ec4e757cc,Speaker,n3696785,"loudspeaker,speaker,speaker unit,loudspeaker system,speaker system",speaker sono,"loudspeaker,music"
c2b17fe72407951be79841e81c83266a,,n2857998,"bloomers,pants,drawers,knickers",pants  khaki     s on hanger,"hanger,khaki,pants"
c2b216339c3aebbad9da4cb1317a56e7,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",dresser,
c2b65540d51fada22bfa21768064df9c,"Bed,QueenBed",n3969146,platform bed,eq  canyon platform bed,"bed,furniture,headboard,platform,slats,wood"
c2b73966ca4024ef38b28f94c165f833,"_StanfordSceneDBModels,Thermostat",n4430010,"thermostat,thermoregulator",thermostat,"heating,thermo,thermostat"
c2b7e1c03e4d1b66e3ab1da615bb278,,n2791409,banquette,banquette  agrave  tiroirs,*
c2bd95766b5cade2621a1668752723db,"Vase,_StanfordSceneDBModels",n4529463,vase,vase,*
c2bdb22813683d8efd53700213e7632d,"USBStick,_EvalSetNoScenesNoPrior",n3750331,"memory device,storage device",usb pen,"lego,lego styled,usb,usb pen,usb pen drive"
c2c3a07a3e77307fad5067eac75a07f7,Bench,n2832068,bench,forms surfaces reg  straight bridge trade  bench with ip eacute  slat seat,"architectural,architecture,bench,benches,bridge,forms,forms and surfaces,formsandsurfaces,furniture,ipe slats,landscape,sbbge,seating,site,site furniture,straight,surfaces,wood"
c2c4c288a7156652f4eefa83fb709ec6,"Curtain,_AttributesTrain",n3155743,"curtain,drape,drapery,mantle,pall",curtain,*
c2c4f86abbf038e5af3fff96383de017,Pencil,n3914323,pencil,pencil,*
c2c9ca31c0f1126ffe5c8ffd0f5eba47,"Lamp,TableLamp",n3641940,lamp,small lamp,"desk lamp,lamp,light,small lamp"
c2ca3416907bd3d4f1783a44a88d6274,,n4308138,stand,windward atlast stand,"atlas,furniture,library,moser,stand,thos"
c2cac30ed2d7a0dc5283741301b91746,,n4201332,ship,lucrehulk class droid control ship,"battleship,cis,confederacy of independent systems,droid control ship,general grevious,spaceship,star wars"
c2cf2cf35d08662945c5fa74440a4519,"Cap,_StanfordSceneDBModels,_SceneGalleryModels",n2957776,cap,mario     s cap,"game boy advance,game boy advance sp,game boy color,gamecube,mario,mario and sonic at the olympics,mario kart ds,nes,nintendo,nintendo ds,snes,wii"
c2e218695727cb2c2d1ce1b6caf847d4,Chair,n2741540,armchair,armchair,"arm,chair,comfort,furniture,lazyboy,relaxation,seat"
c2ef69ab3f5156915c4b5ceb301dfcc3,,n10149362,"girl,miss,missy,young lady,young woman,fille",d girl,*
c2f4666c8f51e4084465423f9447321,,n3898588,"part,portion",ligue   trophy,"division,france,french,league,lfp,lyon,stadium,winner"
c2f594f29b86cb8fcad6a699dd685278,"_GeoAutotagEvalSet,Statue",,,buda,galegoabc
c2f5dc0849a448c717dde73764bd6548,,n14649636,"metallic element,metal",mallette metal,mallette metal brifcase gun
c2fb849cd5f364a77e1261ffee51bf48,Plant,n11776561,acacia,true mulga  acacia aneura,"acacia,australia,australian,central,desert,tree,true mulga,western"
c2fe949fe3d1f813ffb066b0f815c573,,n3099154,container,shipping container   ft,
c30697fdfafb72ec65a958985090332e,"Cabinet,Sideboard",,,bjursta  sideboard by ikea,"bedroom,bjursta,cabinet,furniture,furniture bedroom,ikea,sideboard,sweden"
c30bfed890080d17d4d8765e3910f617,TrashBin,n3099154,container,mlwr   m    trash container,"building products,containers,courtyard,furnishings,garbage container,landscape,landscape architecture,maglin,maglin site furniture,metal,receptacles,shopping malls,site furniture,street furniture,trash containers,trash receptacles"
c3134ae6fd6691d7db039d8689a74349,"Table,EndTable,_StanfordSceneDBModels",n4386330,table,sofa end table,"arts and crafts,cabinet,craftsman,drawer,dynamic,end table,furniture,home,living room,shelf,sofa,table,wood,wooden"
c313946af426bcc7368b14e48c164a6e,,n4523411,urn,fluted prairie styled urn,"decorative planter,planter,urn"
c316443737330629ff4bf5889ecc03a5,"_StanfordSceneDBModels,ToyFigure",n3971038,"plaything,toy",mario,"game,hero,luigi,mario,mascot,nintendo,peach,super"
c318cb8f0d3df8dba3e9c423232171a1,PersonStanding,n5224944,person,ikkaku from bleach the anime,"ancient,anime,art,arts,bleach,boy,character,fighter,figure,human,ikkaku,japan,japanese,male,man,martial,person,samurai,series,soldier,spear,spirit,tv,warrior,zanpakuto"
c31a6b10d3b8ee7d389421194dc7394,,n2976476,"cartridge holder,cartridge clip,clip,magazine",another money clip,"card holder,cash,clip,money,wallet"
c3203228d4ed4621e4773d7a183337d9,,n3469399,"guard,safety,safety device",safety first series   gloves   pvc   gauntlet style,"glove,hand,protect,safety"
c327ecb06425d4ec88e7662971dc736f,,n2982749,cassette recorder,philips en      compact cassette recorder,"advanced technic,audio,cassette player,cassette recorder,compact cassette,mono,philips,vintage audio,world firsts"
c3281ec2d23523e1c40386bdd72f9a0,,n3941611,"piggy bank,penny bank",piggy bank,"bank,cents,christopher,cj,dime,dimes,dollar,dollars,leigh,money,nickle,nickles,pennies,penny,pig,piggy,quarter,quarters,ten,twenty"
c32dc92e660bf12b7b6fd5468f603b31,Couch,n4263630,"sofa,couch,lounge",couch,"couch,internet,leather,material,pictures,sketchosaurus"
c32efd36e61ef82813048bc4381266fe,"MediaStorage,WallUnit",n3295564,entertainment center,large entertainment center,"center,desk,entertainment,large,tv"
c333ef64577c11249bd38e2ba1c936b4,,n3495985,hanger,simple coat clothes hanger,"closet,clothes,coat,cupboard,dress,hanger,rack,silver,wardrobe,wooden"
c339231d8110cbdfe3f7a74e12a274ef,"Bed,QueenBed",n2821967,bed,bed,*
c33ab47f610b64e6ccab809eba079ca0,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",dresser,"bedroom,dresser,furniture,mission style"
c340c651cede72c457ba044c28858b1,Spoon,n4291140,spoon,spoon,"dinnerware,flatware,spoon,utensils"
c346cf8bf70fabc9e615a342a5da23b6,CellPhone,,,nokia n,"brasil telecom,celular,claro,clouds,corporation,google,marmo,motorola,nexus one,oi,on,operadors,samsung,sony,tecnologia,telefone,tim,vivo,vodafone,woow"
c3495b0e5585e05e3feb6c36ad94bd6c,"Computer,Laptop",n3648120,"laptop,laptop computer",laptop hp pavilion dv,"computer,laptop,pc"
c34a1187b6842c97f677220a1c9508e3,"ToiletPaper,_RandomSetStudyModels",n15099708,"toilet tissue,toilet paper,bathroom tissue",toilet paper,"bath,bathroom,paper,tissue,toilet,toilet paper"
c34ab9023b4d12b8b49ae6eb1612b7b9,Printer,n4011143,printer,hp deskjet d,"bhavesh,bhaveshnande,bsn,bsn design,deskjet,hp,ink,model,printer"
c35990badac37b256c09970ea0def16f,"Table,CoffeeTable,RoundTable",n3067971,"coffee table,cocktail table",coffee table,"blue,coffee table,furniture,table,translucent"
c35d15c98b4e4949e200d32f99a8574f,,,,sketcuhp trophy,
c35d287217403cf3236641942dd4b3c,"ChestOfDrawers,Armoire",n2742555,armoire,wardrobe,wardrobe
c367178115b987bdab20a48b288568ae,"TableClock,Clock",n3050242,clock,clock uhr antik,"drehmaschine,flex,grind,lamp,lampe,lathe,licht,lightclock,tool,tools,uhr,werkzeug,werkzeuge"
c36914936d252b46eb7810ba4b700cd9,,n3710918,magnet,magnet,*
c36966119b500162c095b28b76313ec2,"_StanfordSceneDBModels,Plate",n3206807,dinner plate,southwest dinner plate,"desert,dinner plate,dishes,plate,southwest"
c36b1c0c76713ab5123bea2e703d6eab,"Books,_StanfordSceneDBModels,_SceneGalleryModels,_EvalSetInScenes",n6422547,book,books,*
c370fc3ed9ce9502c6fe248999e40915,,n3354738,first class,spange      zum eisernes kreuz    klaase        bar clasp      for first class iron cross,"bar,clasp,deutschland,german empire,germany,reich,second reich,spange,thrid reich,wwi,wwii"
